index,question,value,response,correct
219,What is the highest group total indirect consumption of energy (in MWh) recorded in the years 2021 to 2023?,78551,78551.00,True
220,Is the electricity consumed from the grid in MWh from the group greater than the one consumed from fully consolidated scenarios in 2023?,yes,yes,True
221,"What are the two values of group thermal energy consumed in MWh for the years 2022 and 2023, in descending order?","10066.0, 1977.0","10066.00, 1977.00",True
222,Is the amount of consumed energy produced from renewable sources in MWh for the year 2023 lower than in 2022?,yes,no,False
223,"What are the three lowest values of electricity consumption from the grid, thermal energy consumed, and electricity self-produced from renewable sources in MWh for the year 2023 in ascending order?","384.3, 1977.0, 38134.0","1977.00, 384.30, 13676.00",False
224,Is the amount of full consolidated electricity consumed from the grid in MWh for the year 2021 smaller than in 2023?,no,yes,False
225,What is the highest amount of group electricity self-produced from renewable sources (in MWh) recorded in the years 2021 to 2023?,384.3,384.30,True
226,"What is the minimum full consolidated total indirect consumption of energy (in MWh) recorded in the years 2021, 2022, and 2023?",37789,37789.00,True
227,Is the group total electricity consumed from the grid in MWh in 2023 greater than in 2022?,no,no,True
228,Is the value of location-based group total emissions for the year 2022 lower than market-based group total emissions for the same year?,no,no,True
229,What is the fully consolidated minimum value of location-based total emissions recorded in the years 2021 to 2023?,2355.9,2355.90,True
230,"Independently on group or full consolidated, what are the six values of market-based total emissions from the years 2021 to 2023, when ranked in ascending order?","2403.9, 2662.4, 3640.5, 4383.3, 6340.2, 6446.5","2403.90, 2662.40, 3640.50, 4383.30, 6340.20, 6446.50",True
231,Is the value of the market-based group emissions higher than the one for full consolidated scenarios in 2021?,yes,no,False
232,"What are the two highest emission intensity values (in kt CO2 eq/€mln) for Market-based Scope 1, 2 and 3 from the years 2022 and 2023 in descending order?","156.5, 125.4","125.40, 87.70",False
233,Is the emission intensity (in kt CO2 eq/€mln) for Market-based Scope 1 and 2 for the year 2022 smaller than in 2021?,yes,yes,True
234,Is the value of location-based group total emissions lower than market based emissions for the year 2021?,no,no,True
235,Is the group total emissions location based (in kt CO2eq) for the year 2021 lower than the one for the year 2023?,yes,yes,True
236,"What is the maximum value of market-based group total emissions (in kt CO2eq) between the year 2023, 2022 and 2021?",6446.5,6446.50,True
237,"What is the minimum value of full consolidated market-based Scope 1, 2 and 3 emissions (in kt CO2eq) between the years 2021, 2022, 2023?",2403.9,2403.90,True
238,"Is the group total value of the market-based Scope 1, 2 and 3 emissions (in kt CO2eq) for the year 2021 greater than in 2022?",no,no,True
239,"What are the three emission intensity values market-based from the years 2023, 2022, and the previous year, ranked in descending order?","156.5, 125.4, 87.7","125.40, 87.70, 156.50",False
240,"What are the three emission intensity values market-based from the years 2023, 2022, and the previous year, ranked in ascending order?","87.7, 125.4, 156.5","87.70, 125.40, 156.50",True
241,"What is the highest value of absolute annual CO2e Scope 1 and Scope 2 net emissions reported for the years 2021, 2022, and 2023?",164236,164236.00,True
242,Is the value of absolute annual CO2 Scope 1 and Scope 2 net emissions (in tons) in own operations for the year 2022 greater than the previous year?,yes,yes,True
243,Is the absolute annual CO2 Scope 1 and Scope 2 net emissions (in tons) in own operations for the year 2022 lower than for the year 2023?,yes,no,False
244,Is the percentage of more sustainable cotton sourced in the year 2021 smaller than in the year 2022?,no,no,True
245,Is the percentage of sustainable cotton lower than the one for recycled polyester in 2021?,no,no,True
246,Is the percentage of sustainable cotton greater than the one for recycled polyester in 2022?,yes,yes,True
247,"What are the three absolute annual CO2e Scope 1 and Scope 2 net emissions values from the years 2021, 2022, and 2023 in increasing order?","138411.0, 164149.0, 164236.0","138411.00, 164149.00, 164236.00",True
